date,demand,loadShed,rainfall,apparent_temperature
2017-10-07,590,0,12.1,32.8
2017-10-08,574,0,9.9,32
2017-10-09,607,0,2.4,30.6
2017-10-10,555,0,0.3,33.2
2017-10-11,590,0,0,34.1
2017-10-12,599,0,0.1,34
2017-10-13,,,9,32.6
2017-10-14,540,0,17.4,31.8
2017-10-15,575,0,3.4,32
2017-10-16,586,0,0,31.9
2017-10-17,575,0,0.1,32.8
2017-10-18,,,6.4,33.4
2017-10-19,592,0,11.8,32.6
2017-10-20,363,0,49.3,28.5
2017-10-21,153,0,102.9,23.2
2017-10-22,431,0,1.5,28.3
2017-10-23,565,0,0.5,29.2
2017-10-24,501,0,0,29.5
2017-10-25,590,0,0.3,29.7
2017-10-26,559,0,0,27.2
2017-10-27,518,0,0,26.5
2017-10-28,521,0,0,25.8
2017-10-29,530,0,0,26
2017-10-30,485,0,1.3,25.1
2017-10-31,479,0,0,24.5
2017-11-01,478,0,0,24.9
2017-11-02,513,0,0,25.5
2017-11-03,481,0,0,26.1
2017-11-04,536,0,0,26.5
2017-11-05,538,0,0,26.7
2017-11-06,539,0,0,27
2017-11-07,536,0,0,26.9
2017-11-08,520,0,0,26.4
2017-11-09,523,0,0,25.8
2017-11-10,489,0,0,25.1
2017-11-11,538,0,0,25.5
2017-11-12,525,0,0,26.1
2017-11-13,500,0,0,26.5
2017-11-14,499,0,0,26.9
2017-11-15,783,0,0,25.7
2017-11-16,451,0,2,25
2017-11-17,488,0,0.8,27.6
2017-11-18,559,0,0,29
2017-11-19,547,0,0,27.8
2017-11-20,526,0,0,25.7
2017-11-21,509,0,0,24.2
2017-11-22,481,0,0,21.7
2017-11-23,509,0,0,22
2017-11-24,494,0,0,23.2
2017-11-25,502,0,0,22.6
2017-11-26,499,0,0,22.7
2017-11-27,517,0,0,22.9
2017-11-28,496,0,0,21.9
2017-11-29,500,0,0,21.2
2017-11-30,,,0,21.6
2017-12-01,456,0,0,21.5
2017-12-02,428,0,0,21.5
2017-12-03,512,0,0,20.9
2017-12-04,499,0,0,21.1
2017-12-05,497,0,0,21.1
2017-12-06,486,0,0,20.6
2017-12-07,490,0,0,21.3
2017-12-08,,,0,22.4
2017-12-09,387,0,30.8,22.7
2017-12-10,476,0,14.5,23.6
2017-12-11,481,0,0.5,25.8
2017-12-12,,,0,25.5
2017-12-13,507,0,0,23.5
2017-12-14,488,0,0,22
2017-12-15,493,0,0,20.3
2017-12-16,481,0,0,19.5
2017-12-17,479,0,0,20.6
2017-12-18,505,0,0,20.6
2017-12-19,512,0,0,20
2017-12-20,508,0,0,20.4
2017-12-21,513,0,0,20.3
2017-12-22,495,0,0,20.7
2017-12-23,508,0,0,20.8
2017-12-24,515,0,0,20.9
2017-12-25,503,0,0,21
2017-12-26,513,0,0,20.8
2017-12-27,,,0,20.7
2017-12-28,504,0,0,20.5
2017-12-29,499,0,0,19.8
2017-12-30,509,0,0,19.8
2017-12-31,467,0,0,19.7
